name,image,price,category,stock
חב' 10 יחי סרט משיכה מיטאלי כתום,6923538239428.jpg,8,hadpaami,1
חב' 10 יחי שקית אורג' 10/15 ורוד,6930258177398.jpg,8,hadpaami,1
חב' 10 יחי' סרט משיכה מנוקד זהב,6923538239473.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי אדום,6923538239251.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי זהב,6923538239268.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי זהב,6923538239350.jpg,8,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי ירוק,6923538239404.jpg,8,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי ירוק,6923538239312.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי כחול,6923538239374.jpg,8,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי כחול,6923538239282.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי כסף,6923538239367.jpg,8,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי כסף,6923538239275.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי כתום,6923538239336.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי לילך,6923538239305.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי סגול,6923538239381.jpg,8,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי סגול,6923538239299.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי פושיה,6923538239411.jpg,8,hadpaami,1
חב' 10 יחי' סרט משיכה מיטאלי פושיה,6923538239329.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מנוקד זהב אדום,6923538239435.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מנוקד זהב לבן,6923538239442.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מנוקד זהב לבן,6923538239503.jpg,8,hadpaami,1
חב' 10 יחי' סרט משיכה מנוקד זהב פושיה,6923538239459.jpg,6,hadpaami,1
חב' 10 יחי' סרט משיכה מנוקד זהב פושיה,6923538239510.jpg,8,hadpaami,1
חב' 10 יחי' סרט משיכה מנוקד זהב שחור,6923538239480.jpg,6,hadpaami,1
חב' 10 יחי' שקית אורב' לבן,6930258177220.jpg,6,hadpaami,1
חב' 10 יחי' שקית אורג',6930258177237.jpg,6,hadpaami,1
חב' 10 יחי' שקית אורג' זהב,6930258177374.jpg,8,hadpaami,1
חב' 10 יחי' שקית אורג' קרם,6930258177350.jpg,8,hadpaami,1
חב' 10 יחי' שקית אורג' תכלת,6930258177282.jpg,6,hadpaami,1
חב' 10 יחי' שקית אורנ' תכלת,6930258177404.jpg,8,hadpaami,1
חב' 10 כוסות נייר פורים שמח מסכה זהב מיטלי,6923538239855.jpg,6,hadpaami,1
חב' 10 מפיות נייר פורים שמח מסכה זהב,6923538239913.jpg,7,hadpaami,1
חב' 10 פד לחינה חמסה זהב,6928325174067.jpg,16,hadpaami,1
"חב' 10 צלחות נייר 18""פורים שמח מסכה ז מיטאלי",6923538239879.jpg,9,hadpaami,1
"חב' 10 צלחות נייר 23"" פורים שמח מסכה ז מיטאלי",6923538239893.jpg,11,hadpaami,1
חב' 10 צלחות נייר בלונים,6923538227524.jpg,10,hadpaami,1
חב' 10 צלחות נייר בלונים,6923538227531.jpg,9,hadpaami,1
חב' 10 צלחות נייר יום הולדת,6923538227555.jpg,10,hadpaami,1
חב' 10 צלחות נייר יום הולדת,6923538227562.jpg,9,hadpaami,1
חב' 10 קערה מתכלה קנה סוכר +מכסה,4891459617545.jpg,10,hadpaami,1
חב' 10 שקיות אורג' ורוד,6930258177275.jpg,6,hadpaami,1
חב' 10 שקיות אורג' כסף/אפור,6930258177381.jpg,8,hadpaami,1
חב' 10 שקיות יוטה טבעי,6928325141434.jpg,17,hadpaami,1
חב' 10 שקית יוטה טבעי,6928325141410.jpg,10,hadpaami,1
חב' 10 שקית יוטה טבעי,6928325141427.jpg,12,hadpaami,1
חב' 10יחי' שקית אורג' 10/15 לבן,6930258177343.jpg,8,hadpaami,1
חב' 12 מיטריה זהב מיטאלי,6923538223298.jpg,5,hadpaami,1
חב' 12 מיטריה מיטאלי מיקס צבעים,6923538223281.jpg,5,hadpaami,1
חב' 12 מיטריה רוזגולד מיטאלי,6923538223304.jpg,5,hadpaami,1
חב' 16 מפיות נייר צורת כובע ליצן צבעוני זהב,6923538239930.jpg,8,hadpaami,1
חב' 20 ג' רפיה לקשירה טבעי,6923538222659.jpg,6,hadpaami,1
חב' 20 שקיות צלופן משולש כובע זהב,6923538240493.jpg,10,hadpaami,1
חב' 20 שקיות צלופן משולש מסכה זהב,6923538240486.jpg,10,hadpaami,1
חב' 24 יחי' סרט כוכב מעורב 3 צבעים,6923538239244.jpg,18,hadpaami,1
"חב' 25 יחי' שק' צלופן 10/15 ס""מ",6923538203641.jpg,3,hadpaami,1
"חב' 25 יחי' שק' צלופן 10/20ס""מ",6923538203658.jpg,3,hadpaami,1
"חב' 25 יחי' שק' צלופן 18/25 ס""מ",6923538203740.jpg,5,hadpaami,1
"חב' 25 יחי' שק' צלופן 7/10ס""מ",6923538203634.jpg,3,hadpaami,1
"חב' 25 כוס קינוחים מרובע
2.6 OZ",6923538204242.jpg,7,hadpaami,1
חב' 25 מגשית מתכלה קנה סוכר מלבני,4891459617972.jpg,10,hadpaami,1
"חב' 25 שק' משולש צלופן שקוף 40/20 ס""מ+סגר",6928325196830.jpg,6,hadpaami,1
"חב' 25 שק' משולש צלופן שקוף 45/25 ס""מ +סגר",6928325196847.jpg,8,hadpaami,1
"חב' 25 שק' משולש צלופן שקוף 50/30ס""מ+סגר",6928325196854.jpg,10,hadpaami,1
"חב' 25 שקיות צלופן + דבק 15/20 ס""מ",6923538203887.jpg,5,hadpaami,1
חב' 25 שקיות צלופן 40*50,6923538203726.jpg,12,hadpaami,1
חב' 25 שקיות צלופן 50*60,6923538203733.jpg,18,hadpaami,1
"חב' 3 יחי' מגש קרטון מלבני 34*24 ס""מ זהב",6923538219451.jpg,9,hadpaami,1
חב' 3 כף תבלינים מיני מעץ,6923538217723.jpg,7,hadpaami,1
חב' 3 כף תבלינים מעץ,6923538217730.jpg,12,hadpaami,1
"חב' 3 סרטי ביצה דמוי רפיה טבעי כ
10 מ'",6928325194065.jpg,6,hadpaami,1
חב' 3 שקיות אורג' + ספר תורה 13 לבן/כסף,6928325169759.jpg,16,hadpaami,1
חב' 3 שקית אורג' + ספר תורה 13 כחול,6928325174562.jpg,16,hadpaami,1
"חב' 4 נר 25 ספירלי ס""מ זהב  גילטר",6928325158531.jpg,12,hadpaami,1
"חב' 4 נר ספירלי 25 ס""מ כסף גילטר",6928325158548.jpg,12,hadpaami,1
"חב' 4 קפ' פלסטיק שקופה 500 מ""ל",6923538238384.jpg,8,hadpaami,1
חב' 40 יחי' סרט כוכב מעורב 4 צבעים,6923538239237.jpg,18,hadpaami,1
חב' 40 עטרות קרטון לאפיה פורים שמח,6923538240370.jpg,14,hadpaami,1
חב' 5 קפ' פלסטיק שקופה 350 מל',6923538238391.jpg,8,hadpaami,1
חב' 50 ג' נייר גרוס-לבן,6923538222642.jpg,4,hadpaami,1
חב' 50 פרחי סבון לבן,6923538234799.jpg,55,hadpaami,1
חב' 50 פרחי סבון סגול,6928325191118.jpg,55,hadpaami,1
חב' 50ג' נייר גרוס-קראפט,6923538222635.jpg,4,hadpaami,1
חב' 6 נרות טפר מיטאלי אדום,6928325198964.jpg,22,hadpaami,1
חב' 6 נרות טפר מיטאלי זהב,6928325198940.jpg,22,hadpaami,1
חב' 6 נרות טפר מיטאלי כסף,6928325198957.jpg,22,hadpaami,1
חב' חבק מפיות אקרילי חמסה,6923538224561.jpg,10,hadpaami,1
חב' מגש חמסה 3 יחידות,6923538233334.jpg,14,hadpaami,1
